id	taxonID	identifier	parentNameUsageID	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	modified	scientificName	taxonRank	references
207404	https://www.inaturalist.org/taxa/207404	https://www.inaturalist.org/taxa/207404	https://www.inaturalist.org/taxa/72062	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Comarostaphylis	discolor	NA	2020-07-31T22:19:04Z	Comarostaphylis discolor	species	http://www.ubio.org/browser/details.php?namebankID=3421472
207405	https://www.inaturalist.org/taxa/207405	https://www.inaturalist.org/taxa/207405	https://www.inaturalist.org/taxa/207404	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Comarostaphylis	discolor	discolor	2021-12-03T03:53:33Z	Comarostaphylis discolor discolor	subspecies	http://www.ubio.org/browser/details.php?namebankID=8782894
207406	https://www.inaturalist.org/taxa/207406	https://www.inaturalist.org/taxa/207406	https://www.inaturalist.org/taxa/207404	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Comarostaphylis	discolor	macvaughii	2019-02-16T11:12:24Z	Comarostaphylis discolor macvaughii	subspecies	http://www.ubio.org/browser/details.php?namebankID=8564440
207407	https://www.inaturalist.org/taxa/207407	https://www.inaturalist.org/taxa/207407	https://www.inaturalist.org/taxa/207404	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Comarostaphylis	discolor	rupestris	2019-02-16T11:12:26Z	Comarostaphylis discolor rupestris	subspecies	http://www.ubio.org/browser/details.php?namebankID=8779261
207408	https://www.inaturalist.org/taxa/207408	https://www.inaturalist.org/taxa/207408	https://www.inaturalist.org/taxa/207404	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Comarostaphylis	discolor	manantlanensis	2019-02-16T11:12:25Z	Comarostaphylis discolor manantlanensis	subspecies	http://www.ubio.org/browser/details.php?namebankID=8564552
208830	https://www.inaturalist.org/taxa/208830	https://www.inaturalist.org/taxa/208830	https://www.inaturalist.org/taxa/1460257	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	indicum	NA	2023-03-27T15:30:37Z	Rhododendron indicum	species	http://www.ubio.org/browser/details.php?namebankID=3422006
208832	https://www.inaturalist.org/taxa/208832	https://www.inaturalist.org/taxa/208832	https://www.inaturalist.org/taxa/208830	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	indicum	amoenum	2013-03-05T19:15:46Z	Rhododendron indicum amoenum	subspecies	http://www.ubio.org/browser/details.php?namebankID=3501094
210147	https://www.inaturalist.org/taxa/210147	https://www.inaturalist.org/taxa/210147	https://www.inaturalist.org/taxa/210189	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Brachyloma	daphnoides	NA	2020-08-17T03:17:43Z	Brachyloma daphnoides	species	http://www.ubio.org/browser/details.php?namebankID=5955007
210148	https://www.inaturalist.org/taxa/210148	https://www.inaturalist.org/taxa/210148	https://www.inaturalist.org/taxa/210147	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Brachyloma	daphnoides	glabrum	2019-02-16T09:15:11Z	Brachyloma daphnoides glabrum	subspecies	http://www.ubio.org/browser/details.php?namebankID=8930420
210149	https://www.inaturalist.org/taxa/210149	https://www.inaturalist.org/taxa/210149	https://www.inaturalist.org/taxa/210147	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Brachyloma	daphnoides	pubescens	2019-02-16T09:15:12Z	Brachyloma daphnoides pubescens	subspecies	http://www.ubio.org/browser/details.php?namebankID=8930501
210189	https://www.inaturalist.org/taxa/210189	https://www.inaturalist.org/taxa/210189	https://www.inaturalist.org/taxa/918510	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Brachyloma	NA	NA	2019-08-07T17:12:00Z	Brachyloma	genus	http://www.ubio.org/browser/details.php?namebankID=1105051
228120	https://www.inaturalist.org/taxa/228120	https://www.inaturalist.org/taxa/228120	https://www.inaturalist.org/taxa/49706	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Pieris	phillyreifolia	NA	2022-06-26T20:20:36Z	Pieris phillyreifolia	species	http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Pieris+phillyreifolia
234369	https://www.inaturalist.org/taxa/234369	https://www.inaturalist.org/taxa/234369	https://www.inaturalist.org/taxa/75540	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arctostaphylos	pringlei	pringlei	2021-12-03T04:03:41Z	Arctostaphylos pringlei pringlei	subspecies	http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Arctostaphylos+pringlei+pringlei
235065	https://www.inaturalist.org/taxa/235065	https://www.inaturalist.org/taxa/235065	https://www.inaturalist.org/taxa/62236	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Chimaphila	umbellata	cisatlantica	2021-11-27T01:34:58Z	Chimaphila umbellata cisatlantica	subspecies	http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Chimaphila+umbellata+cisatlantica
235792	https://www.inaturalist.org/taxa/235792	https://www.inaturalist.org/taxa/235792	https://www.inaturalist.org/taxa/76812	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Empetrum	nigrum	hermaphroditum	2021-03-16T15:41:44Z	Empetrum nigrum hermaphroditum	subspecies	http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Empetrum+nigrum+hermaphroditum
238960	https://www.inaturalist.org/taxa/238960	https://www.inaturalist.org/taxa/238960	https://www.inaturalist.org/taxa/170101	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	crassifolium	crassifolium	2013-03-29T02:28:20Z	Vaccinium crassifolium crassifolium	subspecies	http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Vaccinium+crassifolium+crassifolium
238961	https://www.inaturalist.org/taxa/238961	https://www.inaturalist.org/taxa/238961	https://www.inaturalist.org/taxa/170101	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	crassifolium	sempervirens	2013-03-29T02:28:21Z	Vaccinium crassifolium sempervirens	subspecies	http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Vaccinium+crassifolium+sempervirens
238962	https://www.inaturalist.org/taxa/238962	https://www.inaturalist.org/taxa/238962	https://www.inaturalist.org/taxa/56312	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	vitis-idaea	minus	2019-09-17T13:15:30Z	Vaccinium vitis-idaea minus	subspecies	http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Vaccinium+vitis-idaea+minus
239200	https://www.inaturalist.org/taxa/239200	https://www.inaturalist.org/taxa/239200	https://www.inaturalist.org/taxa/119892	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Andromeda	polifolia	glaucophylla	2022-03-23T17:28:46Z	Andromeda polifolia glaucophylla	variety	http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Andromeda+polifolia+glaucophylla
239202	https://www.inaturalist.org/taxa/239202	https://www.inaturalist.org/taxa/239202	https://www.inaturalist.org/taxa/119892	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Andromeda	polifolia	polifolia	2015-04-04T10:36:00Z	Andromeda polifolia polifolia	variety	http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Andromeda+polifolia+polifolia
239854	https://www.inaturalist.org/taxa/239854	https://www.inaturalist.org/taxa/239854	https://www.inaturalist.org/taxa/153373	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Cassiope	tetragona	saximontana	2019-02-16T15:19:15Z	Cassiope tetragona saximontana	subspecies	http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Cassiope+tetragona+saximontana
239855	https://www.inaturalist.org/taxa/239855	https://www.inaturalist.org/taxa/239855	https://www.inaturalist.org/taxa/153373	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Cassiope	tetragona	tetragona	2015-04-04T06:52:36Z	Cassiope tetragona tetragona	variety	http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Cassiope+tetragona+tetragona
241605	https://www.inaturalist.org/taxa/241605	https://www.inaturalist.org/taxa/241605	https://www.inaturalist.org/taxa/132625	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Lyonia	ligustrina	foliosiflora	2019-07-28T21:57:29Z	Lyonia ligustrina foliosiflora	variety	http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Lyonia+ligustrina+foliosiflora
241606	https://www.inaturalist.org/taxa/241606	https://www.inaturalist.org/taxa/241606	https://www.inaturalist.org/taxa/132625	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Lyonia	ligustrina	ligustrina	2021-12-03T02:42:43Z	Lyonia ligustrina ligustrina	variety	http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Lyonia+ligustrina+ligustrina
242579	https://www.inaturalist.org/taxa/242579	https://www.inaturalist.org/taxa/242579	https://www.inaturalist.org/taxa/167817	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	lapponicum	lapponicum	2015-04-04T07:55:57Z	Rhododendron lapponicum lapponicum	variety	http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Rhododendron+lapponicum+lapponicum
242580	https://www.inaturalist.org/taxa/242580	https://www.inaturalist.org/taxa/242580	https://www.inaturalist.org/taxa/167817	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	lapponicum	parvifolium	2013-03-29T03:40:57Z	Rhododendron lapponicum parvifolium	variety	http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Rhododendron+lapponicum+parvifolium
273179	https://www.inaturalist.org/taxa/273179	https://www.inaturalist.org/taxa/273179	https://www.inaturalist.org/taxa/919967	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Disterigma	NA	NA	2019-08-10T15:09:10Z	Disterigma	genus	NA
273546	https://www.inaturalist.org/taxa/273546	https://www.inaturalist.org/taxa/273546	https://www.inaturalist.org/taxa/919967	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Orthaea	NA	NA	2019-08-10T15:54:19Z	Orthaea	genus	NA
273553	https://www.inaturalist.org/taxa/273553	https://www.inaturalist.org/taxa/273553	https://www.inaturalist.org/taxa/919967	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Satyria	NA	NA	2021-11-11T23:50:09Z	Satyria	genus	NA
273565	https://www.inaturalist.org/taxa/273565	https://www.inaturalist.org/taxa/273565	https://www.inaturalist.org/taxa/919967	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Sphyrospermum	NA	NA	2021-10-08T18:33:16Z	Sphyrospermum	genus	NA
274178	https://www.inaturalist.org/taxa/274178	https://www.inaturalist.org/taxa/274178	https://www.inaturalist.org/taxa/72062	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Comarostaphylis	spinulosa	NA	2019-02-16T11:12:35Z	Comarostaphylis spinulosa	species	NA
274186	https://www.inaturalist.org/taxa/274186	https://www.inaturalist.org/taxa/274186	https://www.inaturalist.org/taxa/72062	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Comarostaphylis	polifolia	NA	2019-02-16T11:12:33Z	Comarostaphylis polifolia	species	NA
277831	https://www.inaturalist.org/taxa/277831	https://www.inaturalist.org/taxa/277831	https://www.inaturalist.org/taxa/155607	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Agarista	villarrealana	NA	2019-02-16T06:49:15Z	Agarista villarrealana	species	NA
277833	https://www.inaturalist.org/taxa/277833	https://www.inaturalist.org/taxa/277833	https://www.inaturalist.org/taxa/72062	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Comarostaphylis	arbutoides	NA	2019-02-16T11:12:21Z	Comarostaphylis arbutoides	species	NA
277834	https://www.inaturalist.org/taxa/277834	https://www.inaturalist.org/taxa/277834	https://www.inaturalist.org/taxa/48353	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	leucanthum	NA	2019-05-09T04:20:30Z	Vaccinium leucanthum	species	NA
277835	https://www.inaturalist.org/taxa/277835	https://www.inaturalist.org/taxa/277835	https://www.inaturalist.org/taxa/48353	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	stenophyllum	NA	2019-02-15T20:21:32Z	Vaccinium stenophyllum	species	NA
281372	https://www.inaturalist.org/taxa/281372	https://www.inaturalist.org/taxa/281372	https://www.inaturalist.org/taxa/273553	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Satyria	panurensis	NA	2019-08-05T17:10:24Z	Satyria panurensis	species	NA
281460	https://www.inaturalist.org/taxa/281460	https://www.inaturalist.org/taxa/281460	https://www.inaturalist.org/taxa/48353	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	haematinum	NA	2019-02-15T20:19:36Z	Vaccinium haematinum	species	NA
281461	https://www.inaturalist.org/taxa/281461	https://www.inaturalist.org/taxa/281461	https://www.inaturalist.org/taxa/48353	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	kunthianum	NA	2019-02-15T20:19:34Z	Vaccinium kunthianum	species	NA
281599	https://www.inaturalist.org/taxa/281599	https://www.inaturalist.org/taxa/281599	https://www.inaturalist.org/taxa/155607	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Agarista	mexicana	NA	2019-02-16T06:49:08Z	Agarista mexicana	species	NA
284968	https://www.inaturalist.org/taxa/284968	https://www.inaturalist.org/taxa/284968	https://www.inaturalist.org/taxa/51047	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arbutus	madrensis	NA	2019-02-16T07:39:24Z	Arbutus madrensis	species	NA
284969	https://www.inaturalist.org/taxa/284969	https://www.inaturalist.org/taxa/284969	https://www.inaturalist.org/taxa/51047	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arbutus	tessellata	NA	2019-02-16T07:39:31Z	Arbutus tessellata	species	NA
284971	https://www.inaturalist.org/taxa/284971	https://www.inaturalist.org/taxa/284971	https://www.inaturalist.org/taxa/126343	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Bejaria	aestuans	NA	2019-02-17T17:21:20Z	Bejaria aestuans	species	NA
284972	https://www.inaturalist.org/taxa/284972	https://www.inaturalist.org/taxa/284972	https://www.inaturalist.org/taxa/72062	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Comarostaphylis	glaucescens	NA	2019-02-18T02:18:54Z	Comarostaphylis glaucescens	species	NA
284973	https://www.inaturalist.org/taxa/284973	https://www.inaturalist.org/taxa/284973	https://www.inaturalist.org/taxa/72062	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Comarostaphylis	longifolia	NA	2019-02-16T11:12:30Z	Comarostaphylis longifolia	species	NA
284976	https://www.inaturalist.org/taxa/284976	https://www.inaturalist.org/taxa/284976	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	acuminata	NA	2019-07-26T17:26:54Z	Gaultheria acuminata	species	NA
284979	https://www.inaturalist.org/taxa/284979	https://www.inaturalist.org/taxa/284979	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	erecta	NA	2019-02-16T15:11:11Z	Gaultheria erecta	species	NA
284980	https://www.inaturalist.org/taxa/284980	https://www.inaturalist.org/taxa/284980	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	glaucifolia	NA	2019-02-16T15:11:14Z	Gaultheria glaucifolia	species	NA
284981	https://www.inaturalist.org/taxa/284981	https://www.inaturalist.org/taxa/284981	https://www.inaturalist.org/taxa/129434	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Lyonia	squamulosa	NA	2019-02-15T16:16:50Z	Lyonia squamulosa	species	NA
284983	https://www.inaturalist.org/taxa/284983	https://www.inaturalist.org/taxa/284983	https://www.inaturalist.org/taxa/48353	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	confertum	NA	2019-02-15T20:23:11Z	Vaccinium confertum	species	NA
284984	https://www.inaturalist.org/taxa/284984	https://www.inaturalist.org/taxa/284984	https://www.inaturalist.org/taxa/48353	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	cordifolium	NA	2019-02-18T04:33:22Z	Vaccinium cordifolium	species	NA
284986	https://www.inaturalist.org/taxa/284986	https://www.inaturalist.org/taxa/284986	https://www.inaturalist.org/taxa/48353	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	wilburii	NA	2019-02-15T20:18:49Z	Vaccinium wilburii	species	NA
286668	https://www.inaturalist.org/taxa/286668	https://www.inaturalist.org/taxa/286668	https://www.inaturalist.org/taxa/60369	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Pyrola	angustifolia	NA	2019-02-15T18:33:58Z	Pyrola angustifolia	species	NA
286674	https://www.inaturalist.org/taxa/286674	https://www.inaturalist.org/taxa/286674	https://www.inaturalist.org/taxa/186091	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Macleania	insignis	NA	2019-02-15T17:02:56Z	Macleania insignis	species	NA
286675	https://www.inaturalist.org/taxa/286675	https://www.inaturalist.org/taxa/286675	https://www.inaturalist.org/taxa/273179	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Disterigma	humboldtii	NA	2019-08-05T15:56:17Z	Disterigma humboldtii	species	NA
286676	https://www.inaturalist.org/taxa/286676	https://www.inaturalist.org/taxa/286676	https://www.inaturalist.org/taxa/132487	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Cavendishia	laurifolia	NA	2019-02-16T10:10:10Z	Cavendishia laurifolia	species	NA
291293	https://www.inaturalist.org/taxa/291293	https://www.inaturalist.org/taxa/291293	https://www.inaturalist.org/taxa/132487	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Cavendishia	bracteata	NA	2019-02-19T12:34:06Z	Cavendishia bracteata	species	NA
291407	https://www.inaturalist.org/taxa/291407	https://www.inaturalist.org/taxa/291407	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	schultesii	NA	2019-02-16T15:12:24Z	Gaultheria schultesii	species	NA
291529	https://www.inaturalist.org/taxa/291529	https://www.inaturalist.org/taxa/291529	https://www.inaturalist.org/taxa/273546	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Orthaea	stipitata	NA	2019-08-10T23:58:40Z	Orthaea stipitata	species	NA
291662	https://www.inaturalist.org/taxa/291662	https://www.inaturalist.org/taxa/291662	https://www.inaturalist.org/taxa/273553	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Satyria	warszewiczii	NA	2019-08-05T17:05:27Z	Satyria warszewiczii	species	NA
291855	https://www.inaturalist.org/taxa/291855	https://www.inaturalist.org/taxa/291855	https://www.inaturalist.org/taxa/72062	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Comarostaphylis	sharpii	NA	2019-02-16T11:12:34Z	Comarostaphylis sharpii	species	NA
291857	https://www.inaturalist.org/taxa/291857	https://www.inaturalist.org/taxa/291857	https://www.inaturalist.org/taxa/48442	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaultheria	rigida	NA	2019-02-16T15:12:21Z	Gaultheria rigida	species	NA
311358	https://www.inaturalist.org/taxa/311358	https://www.inaturalist.org/taxa/311358	https://www.inaturalist.org/taxa/711824	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Erica	multiflora	NA	2021-11-01T20:28:08Z	Erica multiflora	species	http://www.ubio.org/browser/details.php?namebankID=5835263
315075	https://www.inaturalist.org/taxa/315075	https://www.inaturalist.org/taxa/315075	https://www.inaturalist.org/taxa/281599	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Agarista	mexicana	pinetorum	2019-02-18T03:18:01Z	Agarista mexicana pinetorum	variety	NA
316471	https://www.inaturalist.org/taxa/316471	https://www.inaturalist.org/taxa/316471	https://www.inaturalist.org/taxa/281599	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Agarista	mexicana	mexicana	2019-03-13T07:48:20Z	Agarista mexicana mexicana	variety	NA
316583	https://www.inaturalist.org/taxa/316583	https://www.inaturalist.org/taxa/316583	https://www.inaturalist.org/taxa/274178	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Comarostaphylis	spinulosa	glandulifera	2019-02-16T11:12:35Z	Comarostaphylis spinulosa glandulifera	subspecies	NA
316607	https://www.inaturalist.org/taxa/316607	https://www.inaturalist.org/taxa/316607	https://www.inaturalist.org/taxa/274186	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Comarostaphylis	polifolia	polifolia	2021-12-03T03:20:29Z	Comarostaphylis polifolia polifolia	subspecies	NA
316609	https://www.inaturalist.org/taxa/316609	https://www.inaturalist.org/taxa/316609	https://www.inaturalist.org/taxa/62236	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Chimaphila	umbellata	umbellata	2021-12-03T03:24:47Z	Chimaphila umbellata umbellata	subspecies	NA
320082	https://www.inaturalist.org/taxa/320082	https://www.inaturalist.org/taxa/320082	https://www.inaturalist.org/taxa/711702	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Erica	cerinthoides	NA	2020-07-25T11:36:36Z	Erica cerinthoides	species	http://www.ubio.org/browser/details.php?namebankID=5835214
320083	https://www.inaturalist.org/taxa/320083	https://www.inaturalist.org/taxa/320083	https://www.inaturalist.org/taxa/320082	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Erica	cerinthoides	barbertona	2022-02-16T01:28:45Z	Erica cerinthoides barbertona	variety	http://www.ubio.org/browser/details.php?namebankID=8739224
320084	https://www.inaturalist.org/taxa/320084	https://www.inaturalist.org/taxa/320084	https://www.inaturalist.org/taxa/320082	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Erica	cerinthoides	cerinthoides	2021-12-03T04:04:11Z	Erica cerinthoides cerinthoides	variety	http://www.ubio.org/browser/details.php?namebankID=8739245
320523	https://www.inaturalist.org/taxa/320523	https://www.inaturalist.org/taxa/320523	https://www.inaturalist.org/taxa/1459472	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	arboreum	NA	2023-03-23T16:31:43Z	Rhododendron arboreum	species	http://www.ubio.org/browser/details.php?namebankID=5819803
320525	https://www.inaturalist.org/taxa/320525	https://www.inaturalist.org/taxa/320525	https://www.inaturalist.org/taxa/320523	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	arboreum	nilagiricum	2019-05-10T04:41:51Z	Rhododendron arboreum nilagiricum	variety	http://www.ubio.org/browser/details.php?namebankID=5819807
320526	https://www.inaturalist.org/taxa/320526	https://www.inaturalist.org/taxa/320526	https://www.inaturalist.org/taxa/320523	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	arboreum	cinnamomeum	2019-02-16T15:18:32Z	Rhododendron arboreum cinnamomeum	subspecies	http://www.ubio.org/browser/details.php?namebankID=8389580
320527	https://www.inaturalist.org/taxa/320527	https://www.inaturalist.org/taxa/320527	https://www.inaturalist.org/taxa/320523	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	arboreum	delavayi	2013-06-04T04:35:24Z	Rhododendron arboreum delavayi	subspecies	http://www.ubio.org/browser/details.php?namebankID=5897747
320528	https://www.inaturalist.org/taxa/320528	https://www.inaturalist.org/taxa/320528	https://www.inaturalist.org/taxa/320523	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	arboreum	arboreum	2013-06-04T04:35:26Z	Rhododendron arboreum arboreum	variety	http://www.ubio.org/browser/details.php?namebankID=8523039
320837	https://www.inaturalist.org/taxa/320837	https://www.inaturalist.org/taxa/320837	https://www.inaturalist.org/taxa/59950	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Epacris	longiflora	NA	2019-02-16T13:46:35Z	Epacris longiflora	species	http://www.ubio.org/browser/details.php?namebankID=5834871
320930	https://www.inaturalist.org/taxa/320930	https://www.inaturalist.org/taxa/320930	https://www.inaturalist.org/taxa/320944	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Melichrus	urceolatus	NA	2019-11-26T17:21:26Z	Melichrus urceolatus	species	http://www.ubio.org/browser/details.php?namebankID=5993290
320944	https://www.inaturalist.org/taxa/320944	https://www.inaturalist.org/taxa/320944	https://www.inaturalist.org/taxa/918510	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Melichrus	NA	NA	2019-08-07T17:30:53Z	Melichrus	genus	NA
321106	https://www.inaturalist.org/taxa/321106	https://www.inaturalist.org/taxa/321106	https://www.inaturalist.org/taxa/321110	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Dracophyllum	secundum	NA	2019-09-21T19:29:12Z	Dracophyllum secundum	species	http://www.ubio.org/browser/details.php?namebankID=5834218
321110	https://www.inaturalist.org/taxa/321110	https://www.inaturalist.org/taxa/321110	https://www.inaturalist.org/taxa/918511	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Dracophyllum	NA	NA	2023-07-23T15:10:32Z	Dracophyllum	genus	http://www.ubio.org/browser/details.php?namebankID=1778401
321112	https://www.inaturalist.org/taxa/321112	https://www.inaturalist.org/taxa/321112	https://www.inaturalist.org/taxa/321110	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Dracophyllum	acerosum	NA	2019-02-16T13:14:44Z	Dracophyllum acerosum	species	http://www.ubio.org/browser/details.php?namebankID=5993981
321113	https://www.inaturalist.org/taxa/321113	https://www.inaturalist.org/taxa/321113	https://www.inaturalist.org/taxa/321110	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Dracophyllum	alticola	NA	2019-02-16T13:14:46Z	Dracophyllum alticola	species	http://www.ubio.org/browser/details.php?namebankID=8413772
321114	https://www.inaturalist.org/taxa/321114	https://www.inaturalist.org/taxa/321114	https://www.inaturalist.org/taxa/321110	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Dracophyllum	arboreum	NA	2019-09-21T19:20:33Z	Dracophyllum arboreum	species	http://www.ubio.org/browser/details.php?namebankID=5993983
321115	https://www.inaturalist.org/taxa/321115	https://www.inaturalist.org/taxa/321115	https://www.inaturalist.org/taxa/321110	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Dracophyllum	adamsii	NA	2019-02-16T13:14:45Z	Dracophyllum adamsii	species	http://www.ubio.org/browser/details.php?namebankID=5993982
321118	https://www.inaturalist.org/taxa/321118	https://www.inaturalist.org/taxa/321118	https://www.inaturalist.org/taxa/59950	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Epacris	microphylla	NA	2019-02-16T13:46:36Z	Epacris microphylla	species	http://www.ubio.org/browser/details.php?namebankID=3421057
321121	https://www.inaturalist.org/taxa/321121	https://www.inaturalist.org/taxa/321121	https://www.inaturalist.org/taxa/59950	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Epacris	purpurascens	NA	2019-02-16T13:46:44Z	Epacris purpurascens	species	NA
